"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
0,47858,0,"-1","-1",0,11,"-1","36.25363976171185","attack_PathTraversal"
1,443,99764,"-1","-1",0,2,"-1","0.006952512543709201","attack_DDoS"
0,18980,174,8,0,1,6,0,"13.0","attack_BruteForce"
0,57374,0,5,2,1,0,2,"0.0","normal"
0,37000,322,5,0,1,5,2,"0.0004348557084148075","attack_XSS"
0,8080,74201,"-1","-1",0,0,"-1","28.844104346586814","attack_DDoS"
0,50392,430,0,0,0,10,3,"26.0","normal"
0,45330,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
0,23544,395,6,0,0,2,4,"2.0","attack_SQLi"
0,17907,342,8,0,1,6,0,"2.0","attack_BruteForce"
0,16570,337,8,0,1,6,0,"31.78694212613732","attack_BruteForce"
0,52478,0,5,0,1,10,0,"11.0","normal"
0,10247,325,8,0,1,6,0,"44.35971895782148","attack_BruteForce"
2,61948,468,4,0,0,0,2,"4.0","normal"
2,61821,0,5,1,0,2,0,"11.0","normal"
0,45930,0,"-1","-1",0,11,"-1","23.534994364708993","attack_PathTraversal"
0,4444,0,"-1","-1",5,11,"-1","0.002234907464912033","attack_Scanner"
0,443,44025,"-1","-1",0,2,"-1","0.008572382167711038","attack_DDoS"
0,11915,165,8,0,1,6,0,"12.06473046887064","attack_BruteForce"
0,44428,0,"-1","-1",0,11,"-1","4.0","attack_PathTraversal"
1,443,90621,"-1","-1",0,2,"-1","0.00014749423834616306","attack_DDoS"
2,52654,116,1,0,1,0,4,"13.0","normal"
0,39663,989,5,0,1,5,2,"9.0","attack_XSS"
0,42496,0,"-1","-1",0,11,"-1","0.009444277712057896","attack_PathTraversal"
1,8000,87310,"-1","-1",0,2,"-1","0.004553575844091506","attack_DDoS"
2,60027,0,5,2,1,9,0,"15.0","normal"
0,33337,754,5,0,1,5,2,"1.0","attack_XSS"
0,47090,0,"-1","-1",0,11,"-1","48.0","attack_PathTraversal"
1,56246,0,3,0,0,0,3,"7.0","normal"
0,443,12354,"-1","-1",0,0,"-1","0.0007042975867998247","attack_DDoS"
0,23169,444,6,0,0,2,4,"4.0","attack_SQLi"
0,28863,79,6,0,0,1,4,"8.0","attack_SQLi"
0,63827,253,1,0,0,0,0,"6.0","normal"
0,30011,781,5,0,1,5,2,"0.004086891661828498","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","0.006588894433662076","attack_Scanner"
2,64571,416,5,0,0,0,0,"14.0","normal"
0,43434,0,"-1","-1",0,11,"-1","0.007114475720212758","attack_PathTraversal"
0,80,80185,"-1","-1",0,0,"-1","2.0","attack_DDoS"
0,29664,146,6,0,0,1,4,"9.0","attack_SQLi"
0,30081,740,5,0,1,5,2,"0.005368319552952147","attack_XSS"
1,443,63280,"-1","-1",0,2,"-1","0.0","attack_DDoS"
0,26082,486,6,0,0,1,4,"0.00485183835403899","attack_SQLi"
2,63932,279,5,2,0,8,0,"7.0","normal"
0,33219,571,5,0,1,5,2,"12.0","attack_XSS"
0,46656,0,"-1","-1",0,11,"-1","0.006892153945278895","attack_PathTraversal"
0,12406,360,8,0,1,6,0,"9.0","attack_BruteForce"
1,55976,469,2,0,0,0,0,"2.0","normal"
2,49253,0,3,"-1",0,0,0,"5.0","normal"
0,5555,0,"-1","-1",5,11,"-1","36.0","attack_Scanner"
0,36346,420,5,0,1,5,2,"0.006711491969853735","attack_XSS"
0,60927,183,1,1,0,0,2,"14.0","normal"
0,28427,102,6,0,0,1,4,"0.0002281801319719523","attack_SQLi"
0,44079,0,"-1","-1",0,11,"-1","2.0","attack_PathTraversal"
0,21701,232,6,0,0,1,4,"0.003934436443055662","attack_SQLi"
0,35232,604,5,0,1,5,2,"22.0","attack_XSS"
0,45944,0,"-1","-1",0,11,"-1","49.627606596481925","attack_PathTraversal"
0,6666,0,"-1","-1",5,11,"-1","21.93785054294496","attack_Scanner"
3,60310,491,2,0,0,2,0,"19.0","normal"
1,60707,416,1,2,2,2,4,"5.0","normal"
0,35705,735,5,0,1,5,2,"15.926816656831107","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","2.0","attack_Scanner"
0,18235,306,8,0,1,6,0,"34.23558499076522","attack_BruteForce"
3,62194,474,3,2,0,9,0,"1.0","normal"
0,40302,0,"-1","-1",0,11,"-1","0.006261366668304009","attack_PathTraversal"
2,64284,483,2,"-1",0,6,0,"12.0","normal"
0,11004,115,8,0,1,6,0,"57.82841028471956","attack_BruteForce"
0,12284,263,8,0,1,6,0,"34.92959880466211","attack_BruteForce"
0,28581,136,6,0,0,1,4,"19.845994657001167","attack_SQLi"
0,51688,259,3,0,0,2,0,"2.0","normal"
0,41637,0,"-1","-1",0,11,"-1","14.87059884301651","attack_PathTraversal"
0,16429,474,8,0,1,6,0,"0.007934533353363953","attack_BruteForce"
2,50323,134,5,0,0,1,0,"12.0","normal"
1,8080,56998,"-1","-1",0,2,"-1","3.0","attack_DDoS"
0,19255,485,8,0,1,6,0,"0.0063282320776771","attack_BruteForce"
0,40942,0,"-1","-1",0,11,"-1","3.0","attack_PathTraversal"
0,40509,0,"-1","-1",0,11,"-1","55.97274691353188","attack_PathTraversal"
0,47172,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
0,44278,0,"-1","-1",0,11,"-1","0.00034797650286770733","attack_PathTraversal"
1,49174,0,3,0,0,0,0,"2.0","normal"
2,65336,244,1,0,2,0,4,"26.0","normal"
0,49953,0,1,0,0,2,0,"4.0","normal"
2,50322,471,5,0,0,4,4,"4.0","normal"
0,6666,0,"-1","-1",5,11,"-1","10.0","attack_Scanner"
0,38260,998,5,0,1,5,2,"13.586509070619016","attack_XSS"
0,52177,277,5,0,1,3,2,"22.0","normal"
0,34373,490,5,0,1,5,2,"58.37539960904478","attack_XSS"
0,65104,0,4,0,0,9,0,"33.0","normal"
0,39633,952,5,0,1,5,2,"29.69466418090838","attack_XSS"
0,16404,419,8,0,1,6,0,"0.0028267228690889933","attack_BruteForce"
0,57569,392,2,2,1,0,0,"1.0","normal"
0,43838,0,"-1","-1",0,11,"-1","28.162100865279267","attack_PathTraversal"
1,57389,310,1,0,0,6,0,"4.0","normal"
0,47096,0,"-1","-1",0,11,"-1","44.77811773816877","attack_PathTraversal"
3,59778,397,5,0,0,8,2,"1.0","normal"
0,27345,163,6,0,0,2,4,"45.18169770083588","attack_SQLi"
0,30993,232,5,0,1,5,2,"6.0","attack_XSS"
2,51701,0,5,"-1",1,2,0,"4.0","normal"
0,17215,111,8,0,1,6,0,"12.0","attack_BruteForce"
0,60480,416,0,0,1,2,4,"5.0","normal"
2,49416,305,6,0,0,0,0,"2.0","normal"
2,55797,395,5,2,0,4,4,"23.0","normal"
1,53414,0,1,0,0,0,0,"3.0","normal"
0,16290,365,8,0,1,6,0,"11.0","attack_BruteForce"
1,8080,79905,"-1","-1",0,2,"-1","25.28445264861348","attack_DDoS"
0,49966,144,1,0,1,0,4,"13.0","normal"
0,23545,190,6,0,0,2,4,"28.262193004309037","attack_SQLi"
2,62386,113,5,0,0,9,0,"11.0","normal"
0,35644,250,5,0,1,5,2,"4.0","attack_XSS"
0,58333,189,5,0,0,3,0,"8.0","normal"
0,23686,475,6,0,0,2,4,"52.448472600938274","attack_SQLi"
2,56973,156,5,2,0,2,3,"0.0","normal"
0,6666,0,"-1","-1",5,11,"-1","0.0003178182042704625","attack_Scanner"
1,8000,73070,"-1","-1",0,6,"-1","28.08574517372397","attack_DDoS"
0,59955,424,5,0,0,0,2,"9.0","normal"
2,63743,0,5,0,0,0,0,"7.0","normal"
0,6666,0,"-1","-1",5,11,"-1","0.007053995008582724","attack_Scanner"
0,60918,315,1,0,1,0,0,"3.0","normal"
0,5555,0,"-1","-1",5,11,"-1","6.0","attack_Scanner"
0,5555,0,"-1","-1",5,11,"-1","37.0","attack_Scanner"
0,11861,385,8,0,1,6,0,"1.0","attack_BruteForce"
0,55939,392,1,1,0,0,0,"7.0","normal"
0,63230,0,5,0,1,0,2,"12.0","normal"
2,58644,281,3,0,5,2,0,"4.0","normal"
0,50362,395,5,1,0,10,0,"36.0","normal"
0,42089,0,"-1","-1",0,11,"-1","47.165930136452964","attack_PathTraversal"
0,44660,0,"-1","-1",0,11,"-1","8.0","attack_PathTraversal"
0,11214,394,8,0,1,6,0,"8.0","attack_BruteForce"
0,40923,0,"-1","-1",0,11,"-1","0.009503924243646853","attack_PathTraversal"
0,32019,541,5,0,1,5,2,"18.662252612394283","attack_XSS"
2,52997,203,5,0,0,2,3,"5.0","normal"
0,12265,286,8,0,1,6,0,"50.48214102375437","attack_BruteForce"
0,20195,324,6,0,0,2,4,"55.679524525022714","attack_SQLi"
0,10165,360,8,0,1,6,0,"7.0","attack_BruteForce"
2,57797,349,1,2,0,7,"-1","12.0","normal"
0,8080,11777,"-1","-1",0,2,"-1","5.0","attack_DDoS"
0,29581,53,6,0,0,1,4,"31.90121818475459","attack_SQLi"
0,49432,0,"-1","-1",0,11,"-1","0.0011791653053618678","attack_PathTraversal"
0,33399,997,5,0,1,5,2,"0.00683560899179019","attack_XSS"
0,26149,484,6,0,0,2,4,"16.0","attack_SQLi"
2,51237,0,0,0,0,8,2,"1.0","normal"
0,19465,359,8,0,1,6,0,"0.0009300344159864705","attack_BruteForce"
0,5555,0,"-1","-1",5,11,"-1","19.863617628329052","attack_Scanner"
0,31680,723,5,0,1,5,2,"50.071676486240236","attack_XSS"
0,43127,0,"-1","-1",0,11,"-1","0.005623118322449078","attack_PathTraversal"
0,12193,432,8,0,1,6,0,"53.850254611743004","attack_BruteForce"
0,8080,26264,"-1","-1",0,0,"-1","2.0","attack_DDoS"
0,29020,219,6,0,0,2,4,"56.367273755539046","attack_SQLi"
0,8080,23135,"-1","-1",0,0,"-1","0.002051186176973744","attack_DDoS"
0,17563,208,8,0,1,6,0,"6.0","attack_BruteForce"
0,19380,349,8,0,1,6,0,"33.02748173619027","attack_BruteForce"
0,44807,0,"-1","-1",0,11,"-1","11.0","attack_PathTraversal"
0,53486,0,2,0,0,6,0,"2.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.0022666798195359727","attack_Scanner"
0,44952,0,"-1","-1",0,11,"-1","0.0005735231714241129","attack_PathTraversal"
0,27374,355,6,0,0,2,4,"13.0","attack_SQLi"
0,23700,150,6,0,0,2,4,"6.0","attack_SQLi"
0,34680,660,5,0,1,5,2,"19.775059333933694","attack_XSS"
0,18228,158,8,0,1,6,0,"57.46512629000692","attack_BruteForce"
0,22693,342,6,0,0,2,4,"57.06388569796565","attack_SQLi"
0,23141,477,6,0,0,2,4,"59.53700114644077","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","10.0","attack_Scanner"
2,53723,407,5,0,1,3,0,"1.0","normal"
0,57964,0,1,0,0,0,0,"7.0","normal"
0,64514,353,5,2,0,6,0,"6.0","normal"
0,30595,664,5,0,1,5,2,"17.0","attack_XSS"
2,59435,0,1,0,0,1,4,"2.0","normal"
0,24925,289,6,0,0,2,4,"0.00039039507115592786","attack_SQLi"
0,20103,419,6,0,0,2,4,"21.0","attack_SQLi"
0,58495,176,1,1,0,2,0,"36.0","normal"
0,33688,548,5,0,1,5,2,"20.123536253860756","attack_XSS"
0,31079,230,5,0,1,5,2,"14.0","attack_XSS"
0,11461,180,8,0,1,6,0,"1.0","attack_BruteForce"
0,50325,252,5,"-1",0,9,0,"8.0","normal"
0,63971,0,5,0,0,6,2,"14.0","normal"
0,60099,0,5,0,0,2,0,"0.0","normal"
2,49301,172,4,0,1,0,2,"9.0","normal"
0,7777,0,"-1","-1",5,11,"-1","1.0","attack_Scanner"
0,26411,159,6,0,0,2,4,"21.06024664427955","attack_SQLi"
0,27664,212,6,0,0,2,4,"29.59379496582953","attack_SQLi"
0,43406,0,"-1","-1",0,11,"-1","10.047107394155876","attack_PathTraversal"
0,11876,225,8,0,1,6,0,"0.008670097263388455","attack_BruteForce"
0,49261,0,5,0,4,2,2,"26.0","normal"
0,46607,0,"-1","-1",0,11,"-1","0.002218429440539329","attack_PathTraversal"
0,43647,0,"-1","-1",0,11,"-1","12.0","attack_PathTraversal"
0,26373,325,6,0,0,2,4,"6.0","attack_SQLi"
0,42124,0,"-1","-1",0,11,"-1","19.834119418740087","attack_PathTraversal"
0,21610,197,6,0,0,1,4,"34.0","attack_SQLi"
0,49376,0,0,2,0,3,0,"4.0","normal"
0,18359,418,8,0,1,6,0,"17.586509862135205","attack_BruteForce"
0,39359,235,5,0,1,5,2,"3.0","attack_XSS"
0,6666,0,"-1","-1",5,11,"-1","0.008162924042598454","attack_Scanner"
0,6666,0,"-1","-1",5,11,"-1","1.0","attack_Scanner"
0,6666,0,"-1","-1",5,11,"-1","5.0","attack_Scanner"
0,46473,0,"-1","-1",0,11,"-1","0.004861353108079904","attack_PathTraversal"
0,23241,349,6,0,0,1,4,"27.11549782991466","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","40.02368193071006","attack_Scanner"
0,45874,0,"-1","-1",0,11,"-1","3.0","attack_PathTraversal"
1,51171,365,5,0,0,7,2,"18.0","normal"
0,46206,0,"-1","-1",0,11,"-1","0.004694260385806491","attack_PathTraversal"
2,55750,0,1,0,0,0,3,"27.0","normal"
0,27451,203,6,0,0,1,4,"0.00474512943596626","attack_SQLi"
0,37355,876,5,0,1,5,2,"0.006416947058017131","attack_XSS"
0,58290,449,1,0,0,2,2,"12.0","normal"
0,28240,253,6,0,0,2,4,"30.030032953117967","attack_SQLi"
0,34075,656,5,0,1,5,2,"0.0030905055537332206","attack_XSS"
1,64265,324,3,0,0,2,0,"9.0","normal"
0,62988,277,6,0,0,1,2,"3.0","normal"
0,16993,311,8,0,1,6,0,"3.0","attack_BruteForce"
1,8000,53639,"-1","-1",0,6,"-1","6.0","attack_DDoS"
2,62136,301,1,0,1,8,4,"38.0","normal"
2,49300,190,0,0,0,0,0,"34.0","normal"
0,41689,0,"-1","-1",0,11,"-1","0.003998834900325486","attack_PathTraversal"
0,30392,486,5,0,1,5,2,"0.006641251882196016","attack_XSS"
0,42961,0,"-1","-1",0,11,"-1","53.991483397132406","attack_PathTraversal"
0,53030,0,5,0,0,0,4,"1.0","normal"
0,25465,319,6,0,0,1,4,"0.0","attack_SQLi"
0,22688,385,6,0,0,1,4,"39.14467381120636","attack_SQLi"
0,17924,447,8,0,1,6,0,"0.008071003470256594","attack_BruteForce"
0,13584,262,8,0,1,6,0,"18.859758748819797","attack_BruteForce"
2,63697,0,5,0,0,7,0,"8.0","normal"
2,61854,153,4,0,0,1,2,"13.0","normal"
0,24494,259,6,0,0,2,4,"0.009443654100145098","attack_SQLi"
0,17944,479,8,0,1,6,0,"28.107846659995303","attack_BruteForce"
0,34799,300,5,0,1,5,2,"51.298076099650935","attack_XSS"
2,61470,0,5,0,0,0,2,"6.0","normal"
0,10166,378,8,0,1,6,0,"17.778602692999325","attack_BruteForce"
0,57529,266,0,0,0,0,2,"5.0","normal"
0,49977,0,0,0,0,0,2,"4.0","normal"
0,49889,0,"-1","-1",0,11,"-1","37.865367122934344","attack_PathTraversal"
1,8000,28368,"-1","-1",0,2,"-1","5.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","49.38157183485427","attack_Scanner"
2,58197,106,0,2,0,8,0,"1.0","normal"
0,31747,599,5,0,1,5,2,"18.19066478395993","attack_XSS"
2,53962,484,5,"-1",0,4,3,"8.0","normal"
0,45787,0,"-1","-1",0,11,"-1","0.0061204675736361","attack_PathTraversal"
0,37715,548,5,0,1,5,2,"0.006025144401475974","attack_XSS"
0,20957,399,6,0,0,2,4,"0.004809241993803808","attack_SQLi"
0,44310,0,"-1","-1",0,11,"-1","57.479961777873","attack_PathTraversal"
0,10902,316,8,0,1,6,0,"26.52211073833334","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","15.0","attack_Scanner"
0,28164,392,6,0,0,1,4,"12.949891034082714","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","36.77777601416498","attack_Scanner"
0,53597,296,1,0,0,8,0,"3.0","normal"
2,57657,375,1,0,1,0,2,"4.0","normal"
0,19275,485,8,0,1,6,0,"34.22996479297227","attack_BruteForce"
0,15731,167,8,0,1,6,0,"0.006743359113814086","attack_BruteForce"
0,62534,0,5,0,1,9,0,"4.0","normal"
2,64623,0,5,0,1,4,0,"8.0","normal"
0,8080,22225,"-1","-1",0,2,"-1","56.755218020749574","attack_DDoS"
2,54820,414,3,0,0,2,3,"8.0","normal"
0,49190,0,"-1","-1",0,11,"-1","5.0","attack_PathTraversal"
0,7777,0,"-1","-1",5,11,"-1","0.005923008868208175","attack_Scanner"
0,11583,269,8,0,1,6,0,"0.004771148102121973","attack_BruteForce"
0,5555,0,"-1","-1",5,11,"-1","0.005805833338417411","attack_Scanner"
0,37962,347,5,0,1,5,2,"0.0023452958622282526","attack_XSS"
0,27627,389,6,0,0,1,4,"56.167851714892535","attack_SQLi"
0,6666,0,"-1","-1",5,11,"-1","18.0","attack_Scanner"
0,16624,188,8,0,1,6,0,"3.0","attack_BruteForce"
0,51601,255,5,2,1,2,0,"2.0","normal"
2,59798,0,5,0,0,2,0,"0.0","normal"
1,80,8420,"-1","-1",0,0,"-1","0.0012105919381384044","attack_DDoS"
0,45931,0,"-1","-1",0,11,"-1","0.004862200078508981","attack_PathTraversal"
0,41737,0,"-1","-1",0,11,"-1","0.002100732102493196","attack_PathTraversal"
2,58013,375,1,0,1,2,0,"3.0","normal"
2,57324,457,3,0,5,7,0,"17.0","normal"
0,21748,341,6,0,0,1,4,"12.52794331721337","attack_SQLi"
0,24693,190,6,0,0,1,4,"39.47398923672453","attack_SQLi"
2,49288,322,3,0,0,3,0,"7.0","normal"
0,6666,0,"-1","-1",5,11,"-1","5.0","attack_Scanner"
0,43261,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
2,60115,157,0,2,0,8,2,"6.0","normal"
0,15163,167,8,0,1,6,0,"7.0","attack_BruteForce"
0,443,19091,"-1","-1",0,6,"-1","1.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","0.0009462909226033512","attack_Scanner"
2,58994,311,4,0,0,7,0,"19.0","normal"
0,15598,141,8,0,1,6,0,"0.00012825192911004258","attack_BruteForce"
0,59671,333,0,0,0,7,0,"4.0","normal"
2,62465,300,1,0,0,0,0,"6.0","normal"
0,8080,25637,"-1","-1",0,6,"-1","0.0006085722611915601","attack_DDoS"
0,17340,115,8,0,1,6,0,"0.006756628762085291","attack_BruteForce"
0,60333,312,5,0,1,0,2,"8.0","normal"
0,36821,413,5,0,1,5,2,"10.671667794238957","attack_XSS"
2,57899,143,5,0,0,0,0,"4.0","normal"
0,27679,284,6,0,0,2,4,"0.0008184064880063435","attack_SQLi"
0,5555,0,"-1","-1",5,11,"-1","44.91082442139267","attack_Scanner"
2,49672,137,4,0,0,2,0,"20.0","normal"
1,443,71451,"-1","-1",0,6,"-1","37.129515321477","attack_DDoS"
0,28775,242,6,0,0,1,4,"42.502982598900054","attack_SQLi"
1,8080,75593,"-1","-1",0,0,"-1","0.0","attack_DDoS"
0,33845,971,5,0,1,5,2,"0.003602639120302641","attack_XSS"
0,22342,103,6,0,0,2,4,"11.0","attack_SQLi"
0,39269,647,5,0,1,5,2,"0.004700353604937099","attack_XSS"
0,64561,0,1,2,0,2,2,"6.0","normal"
0,23578,366,6,0,0,2,4,"0.006756675729352654","attack_SQLi"
0,8080,24571,"-1","-1",0,6,"-1","2.0","attack_DDoS"
1,8080,91623,"-1","-1",0,2,"-1","0.0038456113624240297","attack_DDoS"
0,6666,0,"-1","-1",5,11,"-1","20.0","attack_Scanner"
1,55904,361,0,0,1,9,1,"20.0","normal"
0,40678,0,"-1","-1",0,11,"-1","21.34344116113858","attack_PathTraversal"
0,59730,178,5,0,0,2,0,"13.0","normal"
0,53587,448,4,0,1,2,0,"1.0","normal"
1,65148,457,5,2,0,0,4,"5.0","normal"
0,23353,466,6,0,0,1,4,"0.006608918964772333","attack_SQLi"
1,443,88835,"-1","-1",0,0,"-1","37.31004482329263","attack_DDoS"
2,56614,385,6,0,0,0,0,"0.0","normal"
0,27553,328,6,0,0,1,4,"1.0","attack_SQLi"
0,63610,0,2,0,0,6,4,"4.0","normal"
1,8000,11344,"-1","-1",0,2,"-1","0.004221517680235521","attack_DDoS"
0,27128,57,6,0,0,1,4,"52.22646044939061","attack_SQLi"
2,60311,182,5,0,0,9,0,"12.0","normal"
1,443,96628,"-1","-1",0,0,"-1","16.0","attack_DDoS"
1,60908,320,5,2,0,2,0,"16.0","normal"
0,51632,119,5,0,1,3,0,"9.0","normal"
0,52673,0,0,0,0,2,2,"22.0","normal"
0,40345,0,"-1","-1",0,11,"-1","37.55978652954185","attack_PathTraversal"
2,58065,113,1,0,0,8,1,"0.0","normal"
2,54193,407,5,0,0,9,4,"9.0","normal"
0,51026,387,2,0,1,4,0,"2.0","normal"
0,12380,408,8,0,1,6,0,"0.0005730488118448685","attack_BruteForce"
2,56043,367,5,0,0,0,0,"40.0","normal"
3,60954,332,4,1,1,10,4,"26.0","normal"
0,8080,53364,"-1","-1",0,2,"-1","0.003253413737418688","attack_DDoS"
0,12968,203,8,0,1,6,0,"7.0","attack_BruteForce"
0,11365,421,8,0,1,6,0,"6.0","attack_BruteForce"
0,28044,299,6,0,0,1,4,"31.520043582251414","attack_SQLi"
2,61891,219,1,2,0,4,0,"9.0","normal"
1,443,48882,"-1","-1",0,6,"-1","52.472850281473825","attack_DDoS"
0,5555,0,"-1","-1",5,11,"-1","11.0","attack_Scanner"
1,51468,349,5,0,0,3,2,"8.0","normal"
0,57891,299,0,0,0,2,0,"15.0","normal"
0,30592,861,5,0,1,5,2,"29.11629870759677","attack_XSS"
0,49358,115,4,0,0,7,0,"9.0","normal"
0,5555,0,"-1","-1",5,11,"-1","14.422998558659868","attack_Scanner"
0,16151,270,8,0,1,6,0,"0.0037146973877538836","attack_BruteForce"
0,43078,0,"-1","-1",0,11,"-1","7.0","attack_PathTraversal"
2,61128,393,1,1,0,0,0,"3.0","normal"
0,42776,0,"-1","-1",0,11,"-1","29.412877866271046","attack_PathTraversal"
0,28808,457,6,0,0,1,4,"1.0","attack_SQLi"
0,42030,0,"-1","-1",0,11,"-1","50.27824027403381","attack_PathTraversal"
0,4444,0,"-1","-1",5,11,"-1","0.0025003105985949028","attack_Scanner"
3,52804,0,1,0,1,10,"-1","13.0","normal"
0,28681,207,6,0,0,2,4,"54.9326507916292","attack_SQLi"
0,8000,64920,"-1","-1",0,2,"-1","1.0","attack_DDoS"
2,57237,123,5,0,0,9,0,"5.0","normal"
0,8080,17610,"-1","-1",0,2,"-1","26.0","attack_DDoS"
0,62092,0,5,"-1",0,7,2,"21.0","normal"
2,56452,0,1,2,0,4,4,"3.0","normal"
0,47507,0,"-1","-1",0,11,"-1","39.499827765624765","attack_PathTraversal"
3,62789,0,6,0,0,4,0,"7.0","normal"
3,62833,197,0,0,0,0,0,"4.0","normal"
0,30772,789,5,0,1,5,2,"3.0","attack_XSS"
0,38013,478,5,0,1,5,2,"18.42120521722774","attack_XSS"
0,40348,0,"-1","-1",0,11,"-1","17.0","attack_PathTraversal"
0,5555,0,"-1","-1",5,11,"-1","21.094875223737873","attack_Scanner"
0,58325,295,5,"-1",0,0,0,"4.0","normal"
0,54430,417,0,0,0,0,0,"5.0","normal"
0,8000,9225,"-1","-1",0,6,"-1","0.008050197193270832","attack_DDoS"
2,49315,414,1,0,1,1,"-1","5.0","normal"
0,41460,0,"-1","-1",0,11,"-1","9.0","attack_PathTraversal"
0,29978,352,6,0,0,2,4,"13.0","attack_SQLi"
0,37319,478,5,0,1,5,2,"49.01314121589646","attack_XSS"
2,49369,295,3,0,0,0,2,"4.0","normal"
0,31156,306,5,0,1,5,2,"0.00011233901586165107","attack_XSS"
0,27526,251,6,0,0,1,4,"22.0","attack_SQLi"
0,80,12973,"-1","-1",0,0,"-1","0.006415733180330491","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","39.1105021042808","attack_Scanner"
0,7777,0,"-1","-1",5,11,"-1","40.0","attack_Scanner"
0,46313,0,"-1","-1",0,11,"-1","0.001386057385651519","attack_PathTraversal"
0,18470,185,8,0,1,6,0,"14.0","attack_BruteForce"
0,8080,58895,"-1","-1",0,2,"-1","22.0","attack_DDoS"
1,80,57585,"-1","-1",0,2,"-1","43.6194372262274","attack_DDoS"
3,60386,293,0,0,0,0,0,"16.0","normal"
0,19120,250,8,0,1,6,0,"9.0","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","6.0","attack_Scanner"
2,57526,202,6,0,0,2,3,"2.0","normal"
2,51443,465,0,2,0,9,0,"10.0","normal"
0,8080,28681,"-1","-1",0,2,"-1","13.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","55.81119678991713","attack_Scanner"
0,20180,129,6,0,0,2,4,"7.0","attack_SQLi"
2,61332,256,5,0,1,9,2,"46.0","normal"
2,53959,0,5,"-1",0,7,3,"28.0","normal"
0,4444,0,"-1","-1",5,11,"-1","52.547799278885","attack_Scanner"
0,48908,0,"-1","-1",0,11,"-1","31.957793458374525","attack_PathTraversal"
0,37862,756,5,0,1,5,2,"5.0","attack_XSS"
0,5555,0,"-1","-1",5,11,"-1","38.37460359339683","attack_Scanner"
3,61394,386,4,0,0,0,0,"8.0","normal"
0,57628,291,3,1,1,0,4,"14.0","normal"
0,38811,206,5,0,1,5,2,"6.0","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","0.005122354236940914","attack_Scanner"
0,23691,315,6,0,0,2,4,"45.26064178438884","attack_SQLi"
0,5555,0,"-1","-1",5,11,"-1","11.182433376088953","attack_Scanner"
2,50231,206,5,0,0,4,0,"19.0","normal"
0,13432,443,8,0,1,6,0,"44.8865927706538","attack_BruteForce"
0,20354,441,6,0,0,2,4,"0.004215070974022819","attack_SQLi"
0,25207,352,6,0,0,1,4,"41.10955423009992","attack_SQLi"
0,42152,0,"-1","-1",0,11,"-1","30.343442991031285","attack_PathTraversal"
1,8000,9418,"-1","-1",0,2,"-1","49.60038480641798","attack_DDoS"
2,53497,423,1,"-1",0,0,2,"3.0","normal"
0,49148,0,"-1","-1",0,11,"-1","24.813926741003165","attack_PathTraversal"
0,23219,417,6,0,0,1,4,"0.005384002294018171","attack_SQLi"
0,51407,0,4,0,1,8,4,"10.0","normal"
0,57615,0,6,0,1,4,0,"2.0","normal"
0,33534,473,5,0,1,5,2,"5.0","attack_XSS"
0,63850,437,5,0,0,0,0,"11.0","normal"
2,63912,119,5,0,0,4,0,"7.0","normal"
0,31780,964,5,0,1,5,2,"4.0","attack_XSS"
2,59818,166,4,0,0,6,0,"8.0","normal"
0,17557,168,8,0,1,6,0,"24.0","attack_BruteForce"
2,55220,0,3,0,5,2,4,"9.0","normal"
0,37334,688,5,0,1,5,2,"3.0","attack_XSS"
0,50890,314,5,0,3,9,0,"11.0","normal"
0,7777,0,"-1","-1",5,11,"-1","0.0004102143565056937","attack_Scanner"
0,15346,309,8,0,1,6,0,"0.0018518767943169335","attack_BruteForce"
0,32463,511,5,0,1,5,2,"10.0","attack_XSS"
2,49759,143,5,0,0,7,0,"65.0","normal"
0,443,84028,"-1","-1",0,6,"-1","6.0","attack_DDoS"
0,34487,424,5,0,1,5,2,"0.007983415645540021","attack_XSS"
0,56381,476,0,0,0,9,0,"2.0","normal"
0,27562,287,6,0,0,2,4,"0.0044094893090139324","attack_SQLi"
2,54257,0,3,0,0,2,3,"14.0","normal"
1,8080,26940,"-1","-1",0,2,"-1","20.0","attack_DDoS"
0,13410,418,8,0,1,6,0,"21.810031148161027","attack_BruteForce"
0,14554,335,8,0,1,6,0,"36.979751592908286","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","0.009839260835736347","attack_Scanner"
